2021-05-03,18.750000,18.750000,18.750000,18.750000,18.113840,0
2021-05-04,18.750000,18.950001,18.750000,18.799999,18.162142,1386
2021-05-05,18.549999,19.299999,18.500000,19.000000,18.355356,4163
2021-05-06,19.000000,19.000000,18.600000,18.600000,17.968929,5673
2021-05-07,19.000000,19.000000,18.600000,18.750000,18.113840,1428
2021-05-10,18.750000,18.850000,18.500000,18.799999,18.162142,12458
2021-05-11,18.500000,18.500000,18.200001,18.500000,17.872322,639
2021-05-12,18.750000,19.200001,18.500000,18.700001,18.065536,6519
2021-05-13,18.549999,18.549999,18.000000,18.450001,17.824018,2198
2021-05-14,18.299999,18.900000,18.299999,18.600000,17.968929,13215
2021-05-17,18.600000,18.600000,18.100000,18.350000,17.727411,1816
2021-05-18,18.200001,18.500000,18.200001,18.500000,17.872322,587
2021-05-19,18.500000,18.500000,18.250000,18.500000,17.872322,388
2021-05-20,18.100000,18.400000,17.049999,18.400000,17.775713,3048
2021-05-21,18.100000,18.250000,17.500000,18.100000,17.485893,1204
2021-05-24,18.000000,18.000000,17.900000,17.900000,17.292679,1071
2021-05-25,17.799999,18.200001,17.799999,18.150000,17.534197,1001
2021-05-26,17.600000,17.950001,17.600000,17.950001,17.340982,326
2021-05-27,17.950001,18.000000,17.950001,18.000000,17.389286,3502
2021-05-28,18.000000,18.100000,17.750000,18.000000,17.389286,1320
2021-05-31,18.000000,18.100000,17.400000,18.100000,17.485893,3770
2021-06-01,18.100000,19.299999,18.100000,19.299999,18.645178,15070
2021-06-02,19.799999,19.900000,19.400000,19.600000,18.934999,1246
2021-06-03,null,null,null,null,null,null
2021-06-04,19.850000,20.400000,19.850000,20.200001,19.514643,6514
2021-06-07,20.400000,20.400000,20.100000,20.100000,19.418036,1587
2021-06-08,19.650000,20.000000,19.650000,20.000000,19.321428,1161
2021-06-09,20.000000,20.799999,20.000000,20.500000,19.804464,6326
2021-06-10,20.799999,21.299999,20.799999,21.100000,20.384108,4657
2021-06-11,21.299999,21.299999,20.500000,20.900000,20.190893,1790
2021-06-14,21.299999,21.299999,20.500000,21.000000,20.287500,3121
2021-06-15,20.200001,21.299999,20.200001,21.299999,20.577320,3332
2021-06-16,21.200001,21.200001,20.799999,21.100000,20.384108,711
2021-06-17,20.799999,20.799999,20.500000,20.600000,19.901072,1902
2021-06-18,20.500000,20.500000,20.500000,20.500000,19.804464,140
